4.295411372806717,7.754005156456632,2.105826182897218,1
7.303913852161445,9.592824772931401,1.7324738515039562,1
4.890872933035593,0.23587705000569947,5.1202677290235075,0
9.413424362309229,5.355028112597074,6.055755300690149,0
0.2253425270356979,8.376205738035218,4.290709963415607,0
7.028373105456743,0.9608352129988285,5.7293460840296175,0
8.344197542878838,8.85841096160884,0.689503247169081,1
4.839990315405559,1.375258565445795,0.2085162391234252,0
3.5952084453791655,7.590150362690329,9.188902192788623,1
3.399736876528565,3.7669014066667628,6.8784955653932,0
4.871943654874555,8.177181543305558,5.745316756979255,1
0.6448687170254619,7.148212352659286,9.945821695134834,0
4.4969064451009775,2.1334933819415847,2.922796231731113,1
7.03058382545524,1.5242126028091352,6.308052115767165,1
9.105812344348003,5.003102156067238,7.395656474901685,1
1.6504153735935556,1.525697614936783,6.934375482849168,0
9.808015832314668,0.7663714880555339,3.4500897512400055,1
1.029712620611325,4.232666620342469,9.23987647420119,0
9.742117866209009,3.0928239138554603,4.069566090104798,1
4.819210072989042,7.600174686782298,8.81743839984451,1
9.314095094978118,6.172952626074779,2.595419447406637,1
8.818750846290623,0.9611290362710367,2.4212260739944225,1
6.759050535221805,6.346654608104794,8.70311816130183,1
8.952303408967794,3.909171420340327,4.859695934925947,0
0.5526180602626829,1.8989223691893764,6.720780789031952,1
0.6844272720885236,6.543613263334929,0.8975408703123677,0
3.125866426206473,2.2397505877200907,0.7661179619130132,0
9.112010977327774,7.8740824117347685,2.456243660883517,0
7.73492558508204,9.1651182563896,9.685286422490119,0
5.228400683168573,5.021831930768293,6.207285667735251,1
1.0166151381070199,5.962132436631657,5.100171882480863,0
4.738784437583662,1.6929271796961898,5.110216626507219,0
0.4484494347098922,6.454646273025922,5.842247022422896,0
9.309475758281291,8.739600854194668,2.32616149205234,1
5.4556904631799,5.446078965832347,0.5796278608005334,1
8.988728682866533,0.14191952115117035,7.691251096608957,1
1.717930739792054,8.71086040492581,3.08918946833461,0
